category,file,duration_sec,n_onsets,onsets_per_sec
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉoÉjÉâÉAÉCÉXÇ…è›ñ˚Ç≈Ç›ÇΩÇÁÇµícéqÇÃÇ®ñ°Ç…Ç»ÇÈÇÊÇÃÇ§ÇΩÅB/ÉoÉjÉâÉAÉCÉXÇ…è›ñ˚Ç≈Ç›ÇΩÇÁÇµícéqÇÃÇ®ñ°Ç…Ç»ÇÈÇÊÇÃÇ§ÇΩÅB.mp3,23.24,73,3.1415
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/go!go!Summer drive!/go!go!Summer drive!.mp3,182.15,86,0.4721
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/PEACE BREAKER/PEACE BREAKER.mp3,134.35,331,2.4638
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/KIMONO PRINCESS/KIMONO PRINCESS.mp3,105.0,374,3.5619
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SINCLAIR/SINCLAIR.mp3,100.06,315,3.1482
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Elemental Creation/Elemental Creation.mp3,133.96,701,5.2331
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/GirlsLife/GirlsLife.mp3,106.03,290,2.735
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Aliare Ex/Aliare Ex.mp3,131.52,477,3.6269
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Rave it!! Rave it!!/Rave it!! Rave it!!.mp3,111.82,341,3.0496
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç∆Ç®ÇËÇ·ÇÒÇπÅ`ä√î¸ïóóà/yosino.mp3,205.91,247,1.1995
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/âiâìÇ»ÇÈ„JÇ∆ëzÇ¢ÇÃÉLÉZÉL/âiâìÇ»ÇÈ„JÇ∆ëzÇ¢ÇÃÉLÉZÉL.mp3,106.0,455,4.2923
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdëtEx/óˆÇ∑ÇÈéoñÖÅôÉâÅôòZèdëtEx.mp3,111.39,204,1.8315
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Angel dust/Angel dust.mp3,150.1,636,4.2372
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Silent Snow/Silent Snow.mp3,111.31,497,4.4651
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/smooooch/smooooch.mp3,118.44,627,5.2939
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/floral summer/floral summer.mp3,111.78,484,4.33
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/DESTINY/DESTINY.mp3,120.1,280,2.3314
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Kanransya/Kanransya.mp3,99.79,284,2.846
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/BLACK.by X-Cross Fade/BLACK.by X-Cross Fade.mp3,118.65,176,1.4834
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/å∂ç˜/Maboroshi sakura.mp3,98.06,266,2.7125
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ì¯êFÇŒÇ‘ÇÈÇŒÇÈÅ[ÇÒ/ì¯êFÇŒÇ‘ÇÈÇŒÇÈÅ[ÇÒ.mp3,105.55,348,3.297
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®êÊÇ…ÉVÉãÉuÉvÉå/sirubupure.mp3,90.51,176,1.9444
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/bakamoe/bakamoe.mp3,100.13,164,1.6379
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/your little sister/your little sister.mp3,94.85,43,0.4533
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ì âöâåàÇπÇÒÇπÅ[ÇµÇÂÇÒ/ì âöâåàÇπÇÒÇπÅ[ÇµÇÂÇÒ.mp3,89.63,330,3.682
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LOVEV/LOVEV.mp3,102.79,457,4.4459
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/âıäyÇÃ„J/kairaku.mp3,148.31,399,2.6903
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/íQÇ´ÇÃêlå`/nageki.mp3,126.16,576,4.5657
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Dogu Ditty/Dogu Ditty.mp3,124.15,498,4.0113
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇµÇƒÇÈÇµ/óˆÇµÇƒÇÈÇµ.mp3,77.94,226,2.8998
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ∑ÇÈÉJÉvÉ`Å[Ém/óˆÇ∑ÇÈÉJÉvÉ`Å[Ém.mp3,107.22,401,3.74
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ê_ìIënë¢/ê_ìIënë¢.mp3,98.45,227,2.3057
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/TRUTH and FATE/TRUTH and FATE.mp3,150.34,406,2.7006
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/128Å„e980 Ex/128Å„e980.mp3,117.86,201,1.7053
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Summer days rhapsody/Summer days rhapsody.mp3,130.3,379,2.9087
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ï˙â€å„ÉXÉgÅ[ÉLÉìÉO/ï˙â€å„ÉXÉgÅ[ÉLÉìÉO.mp3,119.97,407,3.3926
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/campanella1/campanella1.mp3,87.12,293,3.3632
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/brotherkisst/brotherkisst.mp3,107.23,363,3.3852
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/òTíjÇ™óˆÇÇµÇΩEx/òTíjÇ™óˆÇÇµÇΩ.mp3,85.94,298,3.4674
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Floating up/floating_up.mp3,116.48,521,4.4729
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉJÉSÉmÉgÉäÅ`ìÛéÆÅ`/kago.mp3,122.63,427,3.4819
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/å©è„Ç∞ÇΩãÛÇ…Ç®ÇøÇƒÇ¢Ç≠/å©è„Ç∞ÇΩãÛÇ…Ç®ÇøÇƒÇ¢Ç≠.mp3,105.56,610,5.7787
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/full-consciousness green/full-consciousness green.mp3,117.15,408,3.4828
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/twinkleÅôstar/twinkleÅôstar.mp3,122.02,415,3.4011
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/É~ÉâÉNÉãÅôÉtÉBÅ[ÉãÉtÉäÅ[/miraclefeelfree.mp3,112.09,235,2.0965
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉcÅ[ÉfÉBÅ[Åö/ÉcÅ[ÉfÉBÅ[Åö.mp3,108.62,450,4.143
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/syukusai Ex/syukusai.mp3,102.61,521,5.0775
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ëSïîåNÇÃÇπÇ¢Çæ/ëSïîåNÇÃÇπÇ¢Çæ.mp3,101.56,239,2.3532
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/CandyPop-Love/CandyPop-Love.mp3,101.38,357,3.5214
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/AngelRing Å`åqÇ∞ÇÊÇ§ÇÊóˆÇÃÉäÉìÉOÅ`/AngelRingÅ`åqÇ∞ÇÊÇ§ÇÊ óˆÇÃÉäÉìÉOÅ`.mp3,89.57,431,4.8117
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉäÉìÉäÉìÉVÉFÉAÉäÉìÉO/ÉäÉìÉäÉìÉVÉFÉAÉäÉìÉO.mp3,83.44,273,3.272
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇ–óˆÇ”âè/koikoi.mp3,104.23,377,3.6171
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ñ≤å©ÇÈÇ‹Ç‹Ç…óˆÇÇµÇƒ/ñ≤å©ÇÈÇ‹Ç‹Ç…óˆÇÇµÇƒ.mp3,98.9,412,4.1658
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/guruÅáguru Ex/guruÅáguru.mp3,151.3,441,2.9147
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ereshkigal/Ereshkigal.mp3,146.69,577,3.9334
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Magical Marriage March/Magical Marriage March.mp3,132.88,229,1.7233
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉvÉçÉZÉX/óˆÇÃÉvÉçÉZÉX.mp3,105.01,319,3.0377
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/òTíjÇ™óˆÇÇµÇΩ/òTíjÇ™óˆÇÇµÇΩ.mp3,85.94,298,3.4674
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/VAMPIRE FLOWERS/VAMPIRE FLOWERS.mp3,107.15,38,0.3546
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉWÉjÉAÉXÉäÉYÉÄÅiñÖÅj/Ç†Ç¡Ç’ÇËÇØñÖ.mp3,152.11,616,4.0497
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/YOuÅïME=Happy!/yomehapi.mp3,105.17,251,2.3866
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/himitsuresipi/himitsuresipi.mp3,112.61,335,2.9748
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/É^ÉCÉàÉEÉpÉâÉ_ÉCÉXEx/É^ÉCÉàÉEÉpÉâÉ_ÉCÉX.mp3,138.91,352,2.534
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/reunion/reunion.mp3,120.76,577,4.7779
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ç˜ãGóˆâÃ/katyouhuugetu.mp3,115.66,289,2.4987
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÇµÇÊÅ[ÇÊ/óˆÇÇµÇÊÅ[ÇÊ.mp3,97.51,432,4.4302
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/rapisurazuri/rapisurazuri.mp3,93.54,260,2.7794
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/É_É`ÉRÇÃçKÇπÇ»ì˙èÌ/É_É`ÉRÇÃçKÇπÇ»ì˙èÌ.mp3,119.55,227,1.8988
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉÇÉâÉgÉäÉAÉÄÅEÉNÉâÉXÉ^/craster.mp3,114.6,162,1.4136
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/moon fairytale/moon fairytale.mp3,99.63,187,1.8769
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/KANATA/KANATA.mp3,134.69,129,0.9578
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Reach for the runway/Reach for the runway.mp3,120.6,187,1.5506
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ìÒêlêF-HEM mix-/ìÒêlêF-HEM mix-.mp3,103.13,483,4.6833
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Crazy for you/Crazy for you.mp3,95.22,375,3.9384
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Growing!/Growing!.ogg,99.0,416,4.202
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç®Ç∆Ç¨ÇÃïPÇÕÉvÉâÉNÉeÉBÉJÉã/Ç®Ç∆Ç¨ÇÃïPÇÕÉvÉâÉNÉeÉBÉJÉã.mp3,119.52,538,4.5012
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/kimitokoisiyo/kimitokoisiyo.mp3,136.12,859,6.3104
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/amberworld/amberworld.mp3,103.37,349,3.3763
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/LoverevonowEx/LoverevonowEx.mp3,92.26,306,3.3166
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/bumpy-Jumpy!/bumpy-Jumpy!.mp3,113.27,457,4.0347
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç±Ç¢ÇÃÇ§ÇΩ/summer.mp3,98.06,378,3.8546
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/before dawn daybreak/before dawn daybreak.mp3,122.28,223,1.8237
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Daisukinanda/Daisukinanda.mp3,146.08,518,3.5461
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇƒÇ°ÇÈÇœÇ…DISCO Ex/DISCO.mp3,84.06,381,4.5324
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/SHOOTING STAR/SHOOTING STAR.mp3,144.0,366,2.5416
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/üNÉméç/sakuranouta.mp3,102.77,159,1.5472
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/óˆÇÃÉåÉVÉs/óˆÇÃÉåÉVÉs.mp3,102.74,314,3.0563
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉqÉ}ÉèÉäÇÃã≥âÔ/himawari.mp3,111.05,147,1.3238
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇﬂÇ§ÇﬂÇ§ÇÿÇ¡ÇΩÇÒÇΩÇÒÅIÅI/meumeu.mp3,119.75,349,2.9145
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/I wish/I wish.mp3,120.03,360,2.9992
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉIÉgÉÅÉXÉCÉbÉ`/ÉIÉgÉÅÉXÉCÉbÉ`.mp3,91.66,253,2.7601
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç≠ÇÍÇÊÇÒÇøÇ„Å[ÇËÇ¡Ç’/Ç≠ÇÍÇÊÇÒÇøÇ„Å[ÇËÇ¡Ç’.mp3,99.42,307,3.0878
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇÌÇΩÇµÇÃÉIÉÇÉ`ÉÉ/ÇÌÇΩÇµÇÃÉIÉÇÉ`ÉÉ.mp3,117.89,415,3.5202
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/èjïüÇÃÉJÉìÉpÉlÉâ/kanpanera.mp3,156.13,566,3.6251
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ComingÅ~Humming!!/ComingÅ~Humming!!.mp3,139.44,439,3.1484
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/quantum jump/quantum jump.ogg,90.1,249,2.7634
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Black Lair/Black Lair.mp3,144.89,365,2.5192
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Mami Mami Zone/Mami Mami Zone.mp3,91.87,426,4.6369
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/battlekingdom/battlekingdom.mp3,94.04,389,4.1365
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉCÉ`ÉÉÉCÉ`ÉÉÅôÇËÇøÇ„Ç†ÇÈÅIÅI/ÉCÉ`ÉÉÉCÉ`ÉÉÅôÇËÇøÇ„Ç†ÇÈÅIÅI.mp3,79.05,207,2.6187
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/daily-daily dream/daily-daily Dream.mp3,90.41,63,0.6968
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/HesitationSnow/HesitationSnow.mp3,153.52,177,1.1529
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Baby Fantastic!/Baby Fantastic!.mp3,93.49,446,4.7704
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/èIññÇí«Ç§é“/èIññÇí«Ç§é“.mp3,112.21,175,1.5596
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/EiÇÃï˚íˆéÆÇÃì¡éÍâ/EiÇÃï˚íˆéÆÇÃì¡éÍâ.mp3,93.75,351,3.7439
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉãÅ[ÉrÉbÉNÉLÉÖÅ[Éu/ÉãÅ[ÉrÉbÉNÉLÉÖÅ[Éu.mp3,143.57,375,2.612
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/furioso melodia/furioso melodia.mp3,156.58,753,4.8091
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/sekainohatekimigamitayume/sekainohate.mp3,96.05,229,2.3842
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/çïójÇÃÇ›Ç≠ÇµÇ∞/çïójÇÃÇ›Ç≠ÇµÇ∞.mp3,99.79,370,3.7079
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ê≥âÇÕÇ–Ç∆Ç¬ÅIÇ∂Ç·Ç»Ç¢ÅIÅI/answer.mp3,89.94,335,3.7247
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/habatakekoigokoro/habatakekoigokoro.mp3,100.05,213,2.129
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/bananaman/bananaman.mp3,134.03,507,3.7826
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç±Ç±ÇÎÇÃéÌ/Ç±Ç±ÇÎÇÃéÌ.mp3,111.54,392,3.5143
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉcÉNÉÇÉmÉcÉL/ÉcÉNÉÇÉmÉcÉL.mp3,115.8,206,1.7789
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/mistery/mistery.mp3,137.69,509,3.6967
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Lunalutia/Lunalutia.mp3,99.29,202,2.0344
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/à§.D.Ç∑Ç≠ÇÁÇÒÇ‘ÇÈÅI/sukuranburu.mp3,106.08,475,4.4776
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Pure My Voices/Pure My Voices.mp3,135.03,410,3.0364
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ìÒêlêF/ìÒêlêF.mp3,109.04,269,2.4671
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/BeÅôHappy!/BeÅôHappy!.mp3,114.12,266,2.3309
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÇπÇ»ÅöÇπÇ»@Surprise!!/ÇπÇ»ÅöÇπÇ»@Surprise!!.mp3,148.64,429,2.8862
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉRÉCÉmÉnÉi/ÉRÉCÉmÉnÉi.mp3,95.71,310,3.2389
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/GATE of ARCANA/GATE of ARCANA.mp3,138.92,326,2.3467
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Ç§Ç≥Ç Ç±Ç ÇÒÇ ÇÒÉtÉ@ÉìÉ^ÉWÅ[ÅI/Ç§Ç≥Ç Ç±Ç ÇÒÇ ÇÒÉtÉ@ÉìÉ^ÉWÅ[ÅI.mp3,118.85,469,3.9463
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/DESIRE/DESIRE.mp3,119.28,403,3.3787
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Daisukinanda Ex/Daisukinanda.mp3,146.08,518,3.5461
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/IX/IX.mp3,124.15,34,0.2739
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉãÉVÉIÅ[ÉãÉ}ÉWÉbÉN/ÉãÉVÉIÅ[ÉãÉ}ÉWÉbÉN.mp3,108.15,455,4.2072
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/âÿóÔ/âÿóÔ.mp3,107.12,330,3.0808
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/ÉNÉsÉgÉDÉåÉrÉÖÅ[/reviue.mp3,92.25,233,2.5256
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/â≥èóêS1000000Åì/otomeg.mp3,118.91,472,3.9694
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/éKÇ—ÇΩåéÇ∆íeä€/éKÇ—ÇΩåéÇ∆íeä€.mp3,96.25,163,1.6935
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/YOU/YOU.mp3,91.82,502,5.4672
ddr_beatmap,/Users/mukeshguntumadugu/LLM_rock/llm_beatmap_generator/src/musicForBeatmap/remi/Blue-Love Chime/Blue-Love Chime.mp3,135.68,411,3.0292
